Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"341 Wildhorse CRK, Buda TX 78610",78610,300000,30.087751,-97.873359,7221.0,Hays ISD,2016-07-08
"138 World Of Tennis SQ, Lakeway TX 78738",78738,200000,30.351554,-97.997431,3990.0,Lake Travis ISD,2016-07-07
"Lot 77 Mustang Valley TRL, Wimberley TX 78676",78676,200000,30.033555,-98.176543,1810.0,Wimberley ISD,2016-07-06
"190 Diamondback CV, Buda TX 78610",78610,200000,30.03971,-97.820712,360.0,Hays ISD,2016-07-07
"18709 Caisteal Castle PATH, Pflugerville TX 78660",78660,200000,30.473539,-97.610917,5930.0,Pflugerville ISD,2016-07-07
"131 Lacebark LN, Buda TX 78610",78610,300000,30.091633,-97.870365,5848.0,Hays ISD,2016-07-14
"104 Applewood DR, Pflugerville TX 78660",78660,200000,30.446026,-97.616855,4608.0,Pflugerville ISD,2016-07-16
"17012 Dashwood Creek DR, Pflugerville TX 78660",78660,200000,30.45938,-97.635021,3000.0,Pflugerville ISD,2016-07-11
"9600 Big View DR, Austin TX 78730",78730,800000,30.361779,-97.854986,14730.0,Leander ISD,2016-07-08
"5006 Majestic DR, Austin TX 78745",78745,300000,30.219234,-97.788308,5807.0,Austin ISD,2016-08-18
"15204 Cascade BLF, Austin TX 78738",78738,700000,30.320069,-97.979854,13607.0,Lake Travis ISD,2016-07-08
"100 Tonkawa RDG, Hutto TX 78634",78634,400000,30.483218,-97.534449,6634.0,Hutto ISD,2016-07-08
"22300 Verbena PKWY, Spicewood TX 78669",78669,400000,30.358668,-98.075897,0.0,Lake Travis ISD,2016-07-11
"114 Turks Cap PASS, Austin TX 78737",78737,400000,30.161951,-97.998177,8985.0,Dripping Springs ISD,2016-07-27
"3133 Christians Tee, Schertz TX 78108",78108,200000,29.621569,-98.23431,5380.0,Schertz-Cibolo-Universal ISD,2016-08-02
"139 Pearl WAY, Buda TX 78610",78610,200000,30.040577,-97.804787,6169.0,Hays ISD,2016-07-18
"207 N 1st ST, Jarrell TX 76537",76537,90000,30.822286,-97.609515,1578.0,Jarrell ISD,2016-07-19
"16228 Chianti CV, Pflugerville TX 78660",78660,300000,30.439362,-97.560895,9300.0,Pflugerville ISD,2016-07-19
"1903 Alegria RD # B, Austin TX 78757",78757,500000,30.336337,-97.735724,7234.0,Austin ISD,2016-07-20
"1725 Camas DR, Austin TX 78728",78728,300000,30.443075,-97.671054,6697.0,Pflugerville ISD,2016-07-30
"117 Timber LN, Bastrop TX 78602",78602,300000,30.080104,-97.273014,3850.0,Bastrop ISD,2016-07-19
"1803 Riverview ST, Austin TX 78702",78702,400000,30.251772,-97.728023,7178.0,Austin ISD,2016-07-19
"601 Mesquite, Other TX 76522",76522,100000,31.147506,-97.930938,2565.0,Other,2016-07-14
"8206 BROKEN BRANCH DR, Round Rock TX 78681",78681,300000,30.513453,-97.722375,6148.0,Round Rock ISD,2016-07-21
"1508 Lobo Mountain LN, Round Rock TX 78664",78664,200000,30.476391,-97.644564,5246.0,Pflugerville ISD,2016-07-20
"138 Double Eagle # 138, Lakeway TX 78738",78738,400000,30.354595,-97.98496,10666.0,Lake Travis ISD,2016-07-21
"11620 Timber Heights DR, Austin TX 78754",78754,200000,30.377064,-97.651506,5178.0,Manor ISD,2016-07-21
"4104 Verde VIS, Georgetown TX 78628",78628,300000,30.681423,-97.70419,4879.0,Georgetown ISD,2016-07-22
"131 Melissa CT, Georgetown TX 78628",78628,200000,30.662288,-97.695993,5037.0,Georgetown ISD,2016-07-29
"1390 Cherrywood, Kyle TX 78640",78640,200000,30.025116,-97.841225,5299.0,Hays ISD,2016-07-28
"10013 Brodie LN, Austin TX 78748",78748,300000,30.181278,-97.85047,5442.0,Austin ISD,2016-07-23
"402 Debora DR, Georgetown TX 78628",78628,200000,30.613176,-97.695762,5677.0,Georgetown ISD,2016-07-26
"8300 DALEVIEW DR, Austin TX 78757",78757,400000,30.367281,-97.736169,7495.0,Austin ISD,2016-07-29
"8109 Bottlebrush DR, Austin TX 78750",78750,700000,30.393571,-97.799343,12285.0,Austin ISD,2016-07-29
"1203 E 2nd ST # A, Austin TX 78702",78702,500000,30.260486,-97.731995,9049.54,Austin ISD,2016-07-29
"2911 Aster PASS, Cedar Park TX 78613",78613,300000,30.465074,-97.833913,6467.0,Leander ISD,2016-07-28
"204 Craigmont DR, Austin TX 78745",78745,200000,30.199047,-97.778359,4371.0,Austin ISD,2016-08-01
"2605 Kinney Oaks CT, Austin TX 78704",78704,500000,30.24268,-97.774691,6007.0,Austin ISD,2016-07-31
"6037 Signal PT, Austin TX 78724",78724,200000,30.291726,-97.645547,1490.0,Manor ISD,2016-07-28
"50100 Flintrock DR, Georgetown TX 78626",78626,200000,30.639115,-97.631789,3339.0,Georgetown ISD,2016-08-05
"1620 Bryant DR # 1203, Round Rock TX 78664",78664,200000,30.491368,-97.649932,4300.0,Round Rock ISD,2016-08-05
"185 County Road 288, Liberty Hill TX 78642",78642,200000,30.657819,-98.016099,2890.0,Liberty Hill ISD,2016-07-30
"220 Mockingbird Hill ST, Leander TX 78641",78641,300000,30.607781,-97.890141,4683.0,Leander ISD,2016-07-30
"17411 Wiseman DR, Pflugerville TX 78660",78660,200000,30.465231,-97.63421,5109.0,Pflugerville ISD,2016-07-31
"1415 Newbury ST, Georgetown TX 78626",78626,200000,30.635842,-97.643674,4220.0,Georgetown ISD,2016-08-12
,78640,200000,30.034023,-97.836595,5868.0,Hays ISD,2016-08-11
"3513 Rock Shelf LN, Round Rock TX 78681",78681,200000,30.555253,-97.736554,5047.0,Round Rock ISD,2016-08-11
"2525 S Lamar BLVD # 208, Austin TX 78704",78704,300000,30.245341,-97.777647,5416.0,Austin ISD,2016-08-12
"125 Cripple CRK, Cedar Creek TX 78612",78612,200000,30.01822,-97.531467,1040.0,Bastrop ISD,2016-08-12
"2501 Bigleaf DR, Killeen TX 76549",76549,100000,31.097029,-97.770978,3011.0,Killeen ISD,2016-08-17
"1605 New York AVE # A, Austin TX 78702",78702,500000,30.27212,-97.722251,17312.0,Austin ISD,2016-08-19
"2204 Schriber ST # A, Austin TX 78704",78704,400000,30.235499,-97.743393,10172.0,Austin ISD,2016-08-17
"220 Cushman DR, Kyle TX 78640",78640,200000,29.967684,-97.84391,5078.0,Hays ISD,2016-08-22
"2732 Florin CV, Round Rock TX 78665",78665,300000,30.577475,-97.641738,8530.0,Round Rock ISD,2016-08-24
"7702 Stephany Taylor DR, Austin TX 78745",78745,300000,30.188954,-97.799922,6618.0,Austin ISD,2016-08-18
"409 W Live Oak ST, Austin TX 78704",78704,400000,30.24349,-97.7564,9977.0,Austin ISD,2016-10-04
"11204 Barns TRL, Austin TX 78754",78754,200000,30.347464,-97.617683,4322.0,Manor ISD,2016-08-20
"9511 Longvale, Austin TX 78729",78729,300000,30.453997,-97.785855,3959.0,Round Rock ISD,2016-08-19
"120 Juniper TRL, Elgin TX 78621",78621,400000,30.296984,-97.33036,8543.0,Elgin ISD,2016-08-25
"3000 Speedway # 5, Austin TX 78705",78705,600000,30.293477,-97.736045,13000.0,Austin ISD,2016-09-06
"2009 Mimosa CV, Round Rock TX 78664",78664,200000,30.506055,-97.654478,4323.0,Round Rock ISD,2016-08-25
"10709 Plumewood DR, Austin TX 78750",78750,500000,30.434931,-97.807081,9275.0,Round Rock ISD,2016-08-27
"719 Salt Creek LN, Georgetown TX 78633",78633,200000,30.741406,-97.737638,5397.0,Georgetown ISD,2016-08-26
"94 Red Bird TRL, Georgetown TX 78633",78633,400000,30.709957,-97.770521,6082.0,Georgetown ISD,2016-09-02
"1808 Ford ST, Austin TX 78704",78704,600000,30.253541,-97.771137,10845.0,Austin ISD,2016-09-07
"1813 Ocallahan DR, Austin TX 78748",78748,300000,30.147249,-97.840401,5541.0,Austin ISD,2016-08-30
"188 Salt Fork DR, Liberty Hill TX 78642",78642,300000,30.649353,-97.840621,9399.0,Liberty Hill ISD,2016-08-31
"789 Covent DR, Kyle TX 78640",78640,200000,30.005309,-97.835837,5200.0,Hays ISD,2016-09-01
"3041 Silvergrass CV, Leander TX 78641",78641,400000,30.528557,-97.876171,0.0,Leander ISD,2016-09-19
"1067 London LN, Georgetown TX 78626",78626,200000,30.620739,-97.665475,4188.0,Georgetown ISD,2016-09-08
"2103 Nueces ST, Austin TX 78705",78705,2000000,30.284226,-97.743581,15230.0,Austin ISD,2016-09-15
"3829 Nightjar View TER, Pflugerville TX 78660",78660,400000,30.47022,-97.547468,11897.0,Pflugerville ISD,2016-09-02
"1435 E Zipp RD, New Braunfels TX 78130",78130,800000,29.680878,-98.070466,12986.0,New Braunfels ISD,2016-09-02
"11208 Bright Leaf TER, Austin TX 78748",78748,200000,30.15536,-97.832213,4191.0,Austin ISD,2016-09-02
"202 Wilderness TRL, Elgin TX 78621",78621,200000,30.357414,-97.394677,4051.0,Elgin ISD,2016-09-03
"109 Raley RD, Cedar Park TX 78613",78613,700000,30.540277,-97.765196,13772.0,Leander ISD,2016-09-03
"9108 Georgian DR, Austin TX 78753",78753,200000,30.359249,-97.695064,3417.0,Austin ISD,2016-09-06
"3300 River RD, Austin TX 78703",78703,1000000,30.30616,-97.770181,19331.0,Austin ISD,2016-09-08
"4707 Ganymede DR, Austin TX 78727",78727,300000,30.426784,-97.724705,5685.0,Austin ISD,2016-09-07
"2408 Dovetail ST, Pflugerville TX 78660",78660,300000,30.484923,-97.572337,8109.0,Pflugerville ISD,2016-09-07
"2601 E 17th ST, Austin TX 78702",78702,400000,30.278663,-97.713525,8840.0,Austin ISD,2016-09-07
"115 Bilbrook DR, Bastrop TX 78602",78602,400000,30.097208,-97.411645,6267.0,Bastrop ISD,2016-09-09
"12513 Dwight Eisenhower, Manor TX 78653",78653,200000,30.356949,-97.52325,0.0,Manor ISD,2016-09-07
"105 Redbud CT, San Marcos TX 78666",78666,400000,29.899763,-97.956373,702.0,San Marcos ISD,2016-09-08
"805 Whitehall DR, Pflugerville TX 78660",78660,200000,30.467068,-97.635828,4605.0,Pflugerville ISD,2016-09-10
"1510 Weiskopf LOOP, Round Rock TX 78664",78664,400000,30.515552,-97.59382,9849.0,Round Rock ISD,2016-09-21
"1703 Mariposa DR, Austin TX 78741",78741,500000,30.235867,-97.736785,6427.0,Austin ISD,2016-08-29
"12917 Waynespur LN, Elgin TX 78621",78621,200000,30.347804,-97.435252,4425.0,Elgin ISD,2016-09-10
"210 PALOS VERDES DR, Austin TX 78734",78734,300000,30.364897,-97.973285,5610.0,Lake Travis ISD,2016-09-13
"1404 Poquito ST, Austin TX 78702",78702,400000,30.276278,-97.719545,8110.0,Austin ISD,2016-09-15
"3309 Goldenoak CIR, Round Rock TX 78681",78681,300000,30.541042,-97.72601,8256.0,Round Rock ISD,2016-09-30
"1302 Pasadena DR, Austin TX 78757",78757,400000,30.344687,-97.723489,8476.0,Austin ISD,2016-09-16
"4010 Travis Country CIR, Austin TX 78735",78735,500000,30.254052,-97.83781,10970.0,Austin ISD,2016-09-12
"227 Yorks XING, Driftwood TX 78619",78619,500000,30.061965,-97.994081,7247.0,Wimberley ISD,2016-09-15
"458 Paddington DR, Kyle TX 78640",78640,200000,30.007652,-97.837971,4435.0,Hays ISD,2016-09-21
"6112 Seville DR, Austin TX 78724",78724,400000,30.292271,-97.64316,283.0,Manor ISD,2016-09-16
"2206 Faldo CV, Round Rock TX 78664",78664,300000,30.506119,-97.604464,5798.0,Round Rock ISD,2016-09-16
,78666,100000,29.888178,-97.921068,1916.0,San Marcos ISD,2016-09-15
"3113 Grimes Ranch RD, Austin TX 78732",78732,400000,30.372353,-97.893516,8400.0,Leander ISD,2016-09-22
"8112 Navidad DR, Austin TX 78735",78735,1000000,30.282655,-97.863336,30991.0,Austin ISD,2016-09-20
"4015 Tealwood, Austin TX 78731",78731,400000,30.36936,-97.759395,8912.0,Austin ISD,2016-09-22
"2905 Brinwood AVE, Austin TX 78704",78704,300000,30.233896,-97.759793,7205.0,Austin ISD,2016-09-21
"13121 Mill Stone DR, Austin TX 78729",78729,200000,30.462681,-97.783018,4303.0,Round Rock ISD,2016-06-25
"2311 Nueces ST # 301, Austin TX 78705",78705,200000,30.287332,-97.743374,4275.0,Austin ISD,2016-06-27
"2005 E 19th ST, Georgetown TX 78626",78626,200000,30.630235,-97.657449,3799.0,Georgetown ISD,2016-06-29
"977 Leah LN, Round Rock TX 78665",78665,400000,30.501599,-97.62727,6732.0,Round Rock ISD,2016-07-02
"731 W Bell AVE, Rockdale TX 76567",76567,60000,30.65254,-97.01079,2217.0,Rockdale ISD,2016-06-28
"2450 Wickersham LN # 1202, Austin TX 78741",78741,200000,30.22418,-97.726748,3143.0,Del Valle ISD,2016-06-30
"13726 Spring Heath DR, Pflugerville TX 78660",78660,200000,30.419358,-97.658445,4151.0,Pflugerville ISD,2016-07-01
"117 Dove Song DR, Leander TX 78641",78641,200000,30.577948,-97.860793,3821.0,Leander ISD,2016-07-01
"3809 Alpine Ridge CV, Leander TX 78641",78641,400000,30.565416,-97.783165,11797.0,Leander ISD,2016-06-29
"81 Persimmon DR, Wimberley TX 78676",78676,200000,30.038667,-98.138158,3984.0,Wimberley ISD,2016-07-11
"211 Caliber CV, Bastrop TX 78602",78602,200000,30.104091,-97.362133,4841.0,Bastrop ISD,2016-07-01
"2002 Savannah CT, Round Rock TX 78681",78681,600000,30.529345,-97.710601,10964.0,Round Rock ISD,2016-07-07
"1506 Blue Ridge DR, Cedar Park TX 78613",78613,200000,30.46949,-97.816703,4117.0,Leander ISD,2016-07-07
"105 Holland ST, Hutto TX 78634",78634,200000,30.550253,-97.550948,4498.0,Hutto ISD,2016-07-02
"7549 Compass DR, Austin TX 78724",78724,100000,30.309585,-97.641081,2377.0,Austin ISD,2016-07-01
"166 Black Forest RD, Buda TX 78610",78610,200000,30.044854,-97.812698,4885.0,Hays ISD,2016-07-02
"5713 Taylor Draper CV # B, Austin TX 78759",78759,300000,30.414038,-97.754972,5067.75,Austin ISD,2016-07-03
"2707 Zambia DR, Cedar Park TX 78613",78613,400000,30.471835,-97.853883,12062.0,Leander ISD,2016-07-02
"4472 Mather, Kyle TX 78640",78640,200000,30.006597,-97.884821,4781.0,Hays ISD,2016-06-13
"713 Tom Kite DR, Round Rock TX 78664",78664,200000,30.504314,-97.596255,6467.0,Round Rock ISD,2016-07-03
"907 Council ST, Burnet TX 78611",78611,200000,30.826482,-98.34866,2663.0,Burnet ISD,2016-07-07
"3608 Tallison TER, Austin TX 78704",78704,500000,30.228856,-97.765021,6676.0,Austin ISD,2016-07-03
"13500 Paisano TRL, Austin TX 78737",78737,300000,30.220574,-98.013481,5326.0,Dripping Springs ISD,2016-07-14
"2748 Grand Oaks LOOP, Cedar Park TX 78613",78613,900000,30.455932,-97.856085,0.0,Leander ISD,2016-07-05
"204 Richmond ST, Cedar Park TX 78613",78613,400000,30.515704,-97.807873,7500.0,Leander ISD,2016-07-05
"5944 Cape Coral DR, Austin TX 78746",78746,800000,30.279481,-97.834377,12603.0,Eanes ISD,2016-07-07
"13908 Greinert DR, Pflugerville TX 78660",78660,200000,30.418653,-97.653083,4268.0,Pflugerville ISD,2016-07-06
"108 Aguilar DR, Hutto TX 78634",78634,200000,30.536639,-97.543606,4521.0,Hutto ISD,2016-07-14
"13513 Lismore LN, Pflugerville TX 78660",78660,200000,30.391577,-97.615881,4328.0,Pflugerville ISD,2016-07-07
"2100 Pipers Field DR # 20, Austin TX 78758",78758,200000,30.413606,-97.697643,4454.0,Austin ISD,2016-07-08
"534 Colorado DR, Cedar Creek TX 78612",78612,400000,30.185307,-97.483654,5632.89,Bastrop ISD,2016-07-09
"11409 Dog Leg DR, Austin TX 78717",78717,300000,30.494945,-97.792992,6712.0,Leander ISD,2016-07-10
"2505 Givens AVE # A, Austin TX 78722",78722,500000,30.281347,-97.715432,9069.0,Austin ISD,2016-08-31
"217 Holman PATH, Hutto TX 78634",78634,200000,30.531059,-97.546242,5835.0,Hutto ISD,2016-07-09
"601 Whispering Hollow CIR, Point Venture TX 78645",78645,300000,30.383071,-98.004499,296.0,Lago Vista ISD,2016-10-07
"3102 Monument DR, Round Rock TX 78681",78681,200000,30.511621,-97.725694,4000.0,Round Rock ISD,2016-07-08
"4231 Westlake DR # G1, Austin TX 78746",78746,500000,30.334468,-97.801323,12005.0,Eanes ISD,2016-07-08
"12013 Azure Shores CT, Austin TX 78732",78732,800000,30.339601,-97.906605,20256.0,Leander ISD,2016-07-12
"54 Rainey ST # 608, Austin TX 78701",78701,500000,30.257377,-97.739436,9321.0,Austin ISD,2016-07-14
"361 Rummel DR, Kyle TX 78640",78640,200000,29.966971,-97.850356,4844.0,Hays ISD,2016-07-15
"17101 Bridgefarmer BLVD, Pflugerville TX 78660",78660,200000,30.449235,-97.552059,5704.0,Pflugerville ISD,2016-07-13
"20025 Needle Pine DR, Round Rock TX 78664",78664,200000,30.491248,-97.600417,5511.0,Pflugerville ISD,2016-07-13
"360 Nueces ST # 2704, Austin TX 78701",78701,500000,30.267656,-97.749615,11250.0,Austin ISD,2016-07-15
"3400 Nocona CV, Round Rock TX 78665",78665,200000,30.55623,-97.662063,4441.0,Round Rock ISD,2016-07-15
"734 Clear Springs HOLW, Buda TX 78610",78610,300000,30.094206,-97.870382,6100.0,Hays ISD,2016-07-19
"1309 Adam AVE, Burnet TX 78611",78611,200000,30.766411,-98.212968,4770.0,Burnet ISD,2016-07-17
,78759,300000,30.424655,-97.773076,6608.0,Round Rock ISD,2016-07-19
"2409 Ann Arbor AVE # A2, Austin TX 78704",78704,600000,30.247973,-97.777991,13826.87,Austin ISD,2016-07-18
"394 Logan Ranch RD, Georgetown TX 78628",78628,500000,30.702857,-97.686165,13615.0,Georgetown ISD,2016-08-09
"7685 Northcross DR # 500, Austin TX 78757",78757,200000,30.354219,-97.735694,3241.0,Austin ISD,2016-07-31
"3317 Spotted Horse TRL, Austin TX 78748",78748,400000,30.166099,-97.859632,6182.0,Austin ISD,2016-08-05
"6713 Crosne ST, Austin TX 78754",78754,200000,30.345284,-97.616973,4645.0,Manor ISD,2016-08-18
"2205 Falkirk DR, Round Rock TX 78681",78681,400000,30.536975,-97.706753,8892.0,Round Rock ISD,2016-09-01
"327 Jack Nicklaus DR, Austin TX 78738",78738,500000,30.338257,-97.982828,11044.0,Lake Travis ISD,2016-08-31
"5721 Scenic Lake DR, Georgetown TX 78626",78626,300000,30.592046,-97.663184,7500.0,Georgetown ISD,2016-08-30
"19313 Stokes LN, Pflugerville TX 78660",78660,200000,30.451931,-97.547102,6371.0,Pflugerville ISD,2016-09-01
"2224 Granite Hill DR, Leander TX 78641",78641,300000,30.528451,-97.870509,8550.0,Leander ISD,2016-09-30
"3320 High Cotton WAY, Round Rock TX 78664",78664,200000,30.492774,-97.619843,4762.0,Round Rock ISD,2016-09-11
"19560 Sandcastle DR, Spicewood TX 78669",78669,3000000,30.398336,-98.003191,39665.0,Lake Travis ISD,2016-10-12
"3317 Blumie ST # A, Austin TX 78745",78745,300000,30.203337,-97.833776,2296.0,Austin ISD,2016-09-26
"6204 Indian Canyon DR, Austin TX 78746",78746,900000,30.288065,-97.83533,14592.0,Eanes ISD,2016-09-11
"3101 Davis LN # 7003, Austin TX 78748",78748,300000,30.190133,-97.835301,5538.0,Austin ISD,2016-09-13
"7001 Shoal Creek BLVD, Austin TX 78757",78757,700000,30.349504,-97.743453,12180.0,Austin ISD,2016-09-17
"107 Wainscot Oak WAY, San Marcos TX 78666",78666,200000,29.949227,-97.888533,0.0,Hays ISD,2016-09-13
"804 Shady Bluff CV, Round Rock TX 78665",78665,600000,30.511366,-97.622706,13029.0,Round Rock ISD,2016-09-13
"1012 Wisteria TRL, Austin TX 78753",78753,300000,30.344265,-97.691306,5443.0,Austin ISD,2016-09-20
"814 Point Sunset, Other TX 78253",78253,200000,29.440894,-98.74633,4669.22,Other,2016-09-15
"8305 High Oak DR, Austin TX 78759",78759,500000,30.376416,-97.756342,10734.0,Austin ISD,2016-09-16
"6304 Gato PATH, Austin TX 78731",78731,800000,30.357846,-97.784708,14015.73,Austin ISD,2016-09-30
"13521 Will Rogers LN, Austin TX 78727",78727,300000,30.425684,-97.682054,7676.0,Pflugerville ISD,2016-09-19
"113 Feritti DR, Austin TX 78734",78734,500000,30.357261,-98.002461,14840.0,Lake Travis ISD,2016-09-14
"1135 Barton Hills DR # 309, Austin TX 78704",78704,300000,30.261533,-97.772902,5019.0,Austin ISD,2016-09-20
"10509 Cooper Hill DR, Austin TX 78758",78758,300000,30.378687,-97.700283,4492.0,Austin ISD,2016-09-15
"13409 Lismore LN, Pflugerville TX 78660",78660,200000,30.3909,-97.616313,4912.0,Pflugerville ISD,2016-09-16
"4612 Senda LN, Austin TX 78725",78725,200000,30.238753,-97.572001,3224.0,Del Valle ISD,2016-09-22
"707 Blue Hills DR, Dripping Springs TX 78620",78620,500000,30.216987,-98.030404,7786.0,Dripping Springs ISD,2016-09-22
"11501 Flushwing DR, Austin TX 78754",78754,300000,30.374654,-97.649156,4500.0,Manor ISD,2016-09-25
"712 Lassen Volcanic DR, Pflugerville TX 78660",78660,300000,30.46747,-97.615461,7300.0,Pflugerville ISD,2016-09-19
"4006 Falling Brook CT, Round Rock TX 78665",78665,300000,30.565384,-97.673503,8463.0,Round Rock ISD,2016-09-20
"1707 White Oak LOOP, Round Rock TX 78681",78681,200000,30.526655,-97.710622,4334.0,Round Rock ISD,2016-09-28
"602 Olympic DR, Pflugerville TX 78660",78660,200000,30.43241,-97.630522,5809.0,Pflugerville ISD,2016-09-21
"10606 Archdale DR, Austin TX 78748",78748,200000,30.15701,-97.813583,3778.0,Austin ISD,2016-09-22
"3641 Bainbridge St, Round Rock TX 78681",78681,400000,30.563538,-97.743779,0.0,Georgetown ISD,2016-09-22
"2113 Charlotte Estates DR, Austin TX 78744",78744,200000,30.161632,-97.781658,4417.0,Austin ISD,2016-09-23
"6116 Ponca ST, Austin TX 78741",78741,100000,30.238761,-97.696759,1528.0,Austin ISD,2016-08-01
"533 Longhorn Cavern RD, Leander TX 78641",78641,300000,30.585132,-97.863261,6400.0,Leander ISD,2016-08-04
"2819 E 14th ST, Austin TX 78702",78702,600000,30.276937,-97.711003,13212.0,Austin ISD,2016-08-04
"941 Brandi CIR, Kyle TX 78640",78640,200000,29.997158,-97.85468,4255.0,Hays ISD,2016-09-12
"14411 Olive Hill DR, Austin TX 78717",78717,400000,30.486447,-97.764624,9029.61,Round Rock ISD,2016-08-05
"410 Saul ST, Hutto TX 78634",78634,200000,30.566908,-97.553294,4478.0,Hutto ISD,2016-08-08
"6904 Dogwood HOLW, Austin TX 78750",78750,500000,30.371469,-97.790623,7349.0,Austin ISD,2016-09-15
"1700 Perez ST # A, Austin TX 78721",78721,300000,30.282417,-97.692923,3200.0,Austin ISD,2016-08-07
"909 Emory Stable DR, Hutto TX 78634",78634,300000,30.552873,-97.561882,8208.0,Hutto ISD,2016-08-05
"604 W LIVE OAK ST, Austin TX 78704",78704,800000,30.244848,-97.757997,18110.0,Austin ISD,2016-08-06
"1752 logans pass, New Braunfels TX 78130",78130,200000,29.669448,-98.129672,3000.0,New Braunfels ISD,2016-08-08
"1095 Toltec TRL, Georgetown TX 78626",78626,200000,30.600747,-97.65305,5054.0,Georgetown ISD,2016-08-10
"13428 Holly Crest TER, Manor TX 78653",78653,200000,30.358267,-97.548248,5199.0,Manor ISD,2016-09-17
"2221 Sauterne DR, Leander TX 78641",78641,400000,30.565405,-97.883924,9661.0,Leander ISD,2016-08-09
"5711 Mandalay, Killeen TX 76549",76549,200000,31.102729,-97.809171,3415.0,Killeen ISD,2016-08-09
"5749 Porano CIR, Round Rock TX 78665",78665,200000,30.547721,-97.603988,7133.0,Hutto ISD,2016-08-09
"5511 Devonwood ST N, New Braunfels TX 78108",78108,300000,29.637894,-98.205634,200.0,Comal ISD,2016-08-09
"607 Neches ST, Lockhart TX 78644",78644,60000,29.880601,-97.665042,975.0,Lockhart ISD,2016-08-11
"317 Otono LOOP, Kyle TX 78640",78640,200000,29.981139,-97.86324,5692.0,Hays ISD,2016-08-19
"11608 Spicewood PKWY # 24, Austin TX 78750",78750,400000,30.446076,-97.808017,6691.0,Round Rock ISD,2016-08-18
"11404 Walnut Ridge DR # 104, Austin TX 78753",78753,200000,30.376579,-97.668096,1675.0,Austin ISD,2016-09-14
"1513 S 3rd ST # 3, Austin TX 78704",78704,800000,30.250521,-97.757814,11311.0,Austin ISD,2016-08-25
"209 Galveston Island LN, Georgetown TX 78628",78628,300000,30.582936,-97.771903,11172.0,Leander ISD,2016-08-23
"360 Travertine TRL, Buda TX 78610",78610,200000,30.059621,-97.824002,6585.0,Hays ISD,2016-09-09
"3409 Zebecca Creek DR, Austin TX 78732",78732,500000,30.377725,-97.897818,10477.54,Leander ISD,2016-11-02
"313 Salt Creek LN, Georgetown TX 78633",78633,200000,30.739354,-97.739234,5642.0,Georgetown ISD,2016-08-26
"6313 York Bridge CIR, Austin TX 78749",78749,400000,30.203353,-97.873213,9110.0,Austin ISD,2016-09-01
"7000 IH 35, Georgetown TX 78633",78633,200000,30.744542,-97.640827,3022.0,Jarrell ISD,2016-08-27
"8400 EMERALD HILL DR, Austin TX 78759",78759,600000,30.378182,-97.75655,9130.91,Austin ISD,2016-08-28
"1407 Deodara DR, Cedar Park TX 78613",78613,200000,30.524008,-97.841767,6300.0,Leander ISD,2016-08-30
"1607 Pecan ST, Georgetown TX 78626",78626,200000,30.630717,-97.659183,5594.0,Georgetown ISD,2016-08-31
"408 Eberhart LN, Austin TX 78745",78745,300000,30.199524,-97.782933,3775.0,Austin ISD,2016-08-31
"317 Kirkhill ST, Hutto TX 78634",78634,300000,30.516408,-97.589627,0.0,Hutto ISD,2016-08-31
"2700 Nottingham LN, Austin TX 78704",78704,300000,30.232916,-97.75158,6917.0,Austin ISD,2016-09-22
"13022 Titus CT, Austin TX 78732",78732,400000,30.378585,-97.898951,10299.0,Leander ISD,2016-09-23
"301 Venetian CV, Austin TX 78748",78748,300000,30.146573,-97.81265,6071.0,Austin ISD,2016-08-03
"1020 Calla Lily CV, Leander TX 78641",78641,300000,30.565911,-97.83063,6982.0,Leander ISD,2016-08-03
"1902 Prairie Star LN, Round Rock TX 78664",78664,200000,30.530901,-97.654729,3547.0,Round Rock ISD,2016-08-04
"3305 Magellan Ct., Round Rock TX 78665",78665,400000,30.561147,-97.68193,0.0,Round Rock ISD,2016-08-03
"7435 Sunset Heights CIR # 1, Austin TX 78735",78735,400000,30.244022,-97.873799,7341.0,Austin ISD,2016-08-04
"2908 Wooden Tower ST, Pflugerville TX 78660",78660,400000,30.495152,-97.565733,11917.0,Pflugerville ISD,2016-08-04
"1707 Shire ST, Pflugerville TX 78660",78660,200000,30.493613,-97.575713,3142.0,Pflugerville ISD,2016-08-06
"7902 Persimmon TRL, Austin TX 78745",78745,100000,30.187795,-97.800815,2261.0,Austin ISD,2016-08-06
"17405 Abaco Harbour LN, Round Rock TX 78664",78664,200000,30.470894,-97.642225,6137.0,Pflugerville ISD,2016-08-08
"154 Maegan LN, Cedar Creek TX 78612",78612,80000,30.092464,-97.525657,1557.0,Bastrop ISD,2016-11-02
"3900 County Road 219, Killeen TX 76549",76549,300000,31.002005,-97.900923,642.0,Burnet ISD,2016-08-09
"1010 Quinlan Park RD # 2, Austin TX 78732",78732,200000,30.33354,-97.924261,4223.0,Leander ISD,2016-08-07
"801 Oak Park DR, Round Rock TX 78681",78681,300000,30.515137,-97.707751,6920.0,Round Rock ISD,2016-08-13
"17909 Holderness LN, Pflugerville TX 78660",78660,200000,30.469222,-97.62793,4723.0,Pflugerville ISD,2016-08-10
"11011 2nd ST, Jonestown TX 78645",78645,200000,30.496843,-97.921726,2985.0,Leander ISD,2016-08-13
