Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"1716 Willow Vista, Round Rock TX 78664",78664,200000,30.508328,-97.657055,5000.0,Round Rock ISD,2015-08-25
"1146 Rhinestone, Canyon Lake TX 78133",78133,100000,29.927368,-98.29007,2000.0,Comal ISD,2015-08-29
"7890 County Road 110, Round Rock TX 78665",78665,600000,30.553476,-97.603607,7074.0,Hutto ISD,2015-08-23
"3817 Tranquil, Austin TX 78727",78727,300000,30.469196,-97.682058,6334.0,Round Rock ISD,2015-08-17
"2560 Deer Stand LOOP, San Marcos TX 78666",78666,200000,29.85949,-97.969773,4606.0,San Marcos ISD,2015-08-27
"148 Walter WAY, Jarrell TX 76537",76537,200000,30.820742,-97.612992,4900.0,Jarrell ISD,2015-10-01
"17510 Bottle Springs LN, Leander TX 78641",78641,200000,30.545977,-97.823809,4938.0,Leander ISD,2015-08-28
"8409 Mesa Doble LN, Austin TX 78759",78759,700000,30.380919,-97.756958,13566.0,Austin ISD,2015-08-28
"360 Housefinch LOOP, Leander TX 78641",78641,200000,30.633597,-97.873352,5410.0,Leander ISD,2015-08-27
"18925 Shallow Pond, Pflugerville TX 78660",78660,300000,30.45922,-97.57667,6658.0,Pflugerville ISD,2015-09-04
"332 Strawn, Kyle TX 78640",78640,200000,30.010053,-97.880707,3918.0,Hays ISD,2015-09-01
"1107 Taulbee LN, Austin TX 78757",78757,300000,30.346878,-97.718541,6782.0,Austin ISD,2015-08-29
"5616 Toscana AVE, Austin TX 78724",78724,200000,30.287526,-97.64531,3635.68,Manor ISD,2015-09-15
"637 Fort Thomas PL, Round Rock TX 78664",78664,200000,30.504221,-97.64487,3973.0,Round Rock ISD,2015-09-17
"2701 Citation DR, Del Valle TX 78617",78617,200000,30.210764,-97.515248,1414.0,Del Valle ISD,2015-09-03
"1605 Bauerle AVE, Austin TX 78704",78704,900000,30.251365,-97.769374,14247.0,Austin ISD,2015-09-30
"1601 Feta CT, Cedar Park TX 78613",78613,200000,30.531058,-97.857931,4337.0,Leander ISD,2015-09-05
"8833 Edmundsbury DR, Austin TX 78747",78747,200000,30.148615,-97.740036,2852.0,Austin ISD,2015-09-08
"4500 E Oltorf ST # 116, Austin TX 78741",78741,100000,30.226547,-97.725083,1426.0,Del Valle ISD,2015-09-08
"112 ANEMONE WAY, Georgetown TX 78633",78633,200000,30.714429,-97.703686,3497.0,Georgetown ISD,2015-09-08
"126 Coffee Mill Creek RD, Georgetown TX 78633",78633,300000,30.725963,-97.756291,7550.0,Georgetown ISD,2015-09-10
"1420 Miss Allisons WAY, Pflugerville TX 78660",78660,200000,30.449034,-97.659029,3488.0,Pflugerville ISD,2015-09-11
"22118 Briarcliff DR, Briarcliff TX 78669",78669,400000,30.412905,-98.046105,8610.0,Lake Travis ISD,2015-11-05
"9905 China Garden CV, Austin TX 78730",78730,500000,30.374278,-97.844566,9859.0,Leander ISD,2015-09-14
"577 Lost Valley RD, Dripping Springs TX 78620",78620,400000,30.250022,-98.206018,2968.0,Dripping Springs ISD,2015-09-21
"103 S Weston LN, Austin TX 78733",78733,800000,30.311993,-97.844784,11432.0,Eanes ISD,2015-09-12
"1205 Elm ST # 6, Austin TX 78703",78703,700000,30.28016,-97.757639,20918.0,Austin ISD,2015-09-14
"722 Nelson Ranch RD, Cedar Park TX 78613",78613,400000,30.498974,-97.841146,10258.0,Leander ISD,2015-09-14
"291 Lukas TRL, Dripping Springs TX 78620",78620,500000,30.300486,-98.15217,2399.0,Dripping Springs ISD,2015-09-17
"815 Ross CIR, Lockhart TX 78644",78644,100000,29.873633,-97.675629,2527.0,Lockhart ISD,2015-09-11
"3912 Katzman DR, Austin TX 78728",78728,300000,30.460438,-97.689026,4447.0,Round Rock ISD,2015-09-11
"18016 Catumet CV, Pflugerville TX 78660",78660,200000,30.473227,-97.62883,4901.0,Pflugerville ISD,2015-09-11
"1144 Gunter ST # 402, Austin TX 78721",78721,400000,30.271906,-97.696089,3652.0,Austin ISD,2015-09-22
"215 Flinn ST, Hutto TX 78634",78634,200000,30.565434,-97.548729,3671.0,Hutto ISD,2015-09-16
"2200 Dickson DR # 217, Austin TX 78704",78704,300000,30.246371,-97.780373,5242.0,Austin ISD,2015-09-15
"15613 Pumpkin Ridge DR, Austin TX 78717",78717,400000,30.498709,-97.762141,8340.0,Round Rock ISD,2015-09-21
"2401 Hancock DR, Austin TX 78756",78756,400000,30.324886,-97.744103,9076.0,Austin ISD,2015-09-19
"3014 Cottonweed TRL, Cedar Park TX 78613",78613,200000,30.464096,-97.82681,4877.0,Leander ISD,2015-09-25
"6005 Rain Creek PKWY, Austin TX 78759",78759,700000,30.408835,-97.764128,12777.0,Austin ISD,2015-10-23
"276 Jayne CV, Austin TX 78737",78737,400000,30.160626,-97.937283,13185.0,Dripping Springs ISD,2015-09-22
"3111 Paseo De Charros, Cedar Park TX 78613",78613,400000,30.553682,-97.789422,11425.0,Leander ISD,2015-09-21
"105 Pine CT, Bastrop TX 78602",78602,300000,30.060846,-97.261227,6424.0,Smithville ISD,2015-09-18
"264 Claris LN, Georgetown TX 78626",78626,200000,30.656608,-97.652893,3485.0,Georgetown ISD,2015-09-22
"2020 S Congress AVE # 1313, Austin TX 78704",78704,100000,30.243344,-97.752386,3030.0,Austin ISD,2015-05-20
"21004 N Ridge ST, Lago Vista TX 78645",78645,300000,30.442465,-98.002492,6359.0,Lago Vista ISD,2015-05-19
"1803 Intervail DR, Austin TX 78746",78746,1000000,30.26295,-97.799463,17978.0,Eanes ISD,2015-05-20
"620 Schneider ST, Giddings TX 78942",78942,200000,30.176693,-96.924843,3062.0,Giddings ISD,2015-05-14
"18113 Gantry DR, Pflugerville TX 78660",78660,200000,30.475462,-97.632593,4804.0,Pflugerville ISD,2015-05-24
"13813 BRIARCREEK LOOP, Manor TX 78653",78653,100000,30.313046,-97.531212,1756.0,Manor ISD,2015-06-04
"122 Alele, Bastrop TX 78602",78602,200000,30.086731,-97.280571,177.0,Bastrop ISD,2015-05-25
"3248 Ranch Park TRL, Round Rock TX 78681",78681,300000,30.537121,-97.730165,6967.0,Round Rock ISD,2015-06-03
"1902 OVERLAND HILLS CIR, Austin TX 78746",78746,500000,30.283428,-97.84831,8466.0,Eanes ISD,2015-06-02
"17512 Wiseman DR, Pflugerville TX 78660",78660,200000,30.466901,-97.633649,4491.0,Pflugerville ISD,2015-06-01
"212 Mourning Dove LN, Leander TX 78641",78641,200000,30.640116,-97.87344,5409.0,Leander ISD,2015-06-01
"15209 Falcon DR, Austin TX 78734",78734,300000,30.363847,-97.949287,5086.0,Lake Travis ISD,2015-06-03
"2508 Cedarview DR, Austin TX 78704",78704,700000,30.250619,-97.78419,11071.0,Austin ISD,2015-06-04
"2404 Agarita TRL, Round Rock TX 78665",78665,200000,30.529742,-97.647832,4074.0,Round Rock ISD,2015-06-22
"103 Rock Chalk CT, Round Rock TX 78664",78664,300000,30.493666,-97.613955,3765.0,Round Rock ISD,2015-06-26
"3113 Eaneswood DR, Austin TX 78746",78746,600000,30.26813,-97.800099,12274.0,Eanes ISD,2015-06-04
"612 Runners RDG, Pflugerville TX 78660",78660,200000,30.440552,-97.637223,4872.0,Pflugerville ISD,2015-06-05
"3045 Sachen ST, Georgetown TX 78626",78626,400000,30.588084,-97.665956,10432.0,Georgetown ISD,2015-06-06
"2745 Kickapoo Cavern DR, Pflugerville TX 78660",78660,200000,30.479138,-97.569319,5962.0,Pflugerville ISD,2015-06-10
"304 Norwood DR, Georgetown TX 78628",78628,300000,30.618721,-97.70214,6571.0,Georgetown ISD,2015-06-18
"616 Runners RDG, Pflugerville TX 78660",78660,200000,30.440228,-97.637596,3969.0,Pflugerville ISD,2015-06-05
"5205 Ingersoll LN, Austin TX 78744",78744,300000,30.174826,-97.690409,5829.0,Del Valle ISD,2015-06-09
"12217 Tanglewild DR, Austin TX 78758",78758,600000,30.405541,-97.692557,9997.94,Austin ISD,2015-06-07
"1230 Darless DR, Cedar Park TX 78613",78613,200000,30.51836,-97.848036,3743.0,Leander ISD,2015-06-11
"5709 Jamboree CT, Austin TX 78731",78731,300000,30.355338,-97.791777,4908.0,Austin ISD,2015-06-11
"612 Cross Mountain DR, Fredericksburg TX 78624",78624,200000,30.292957,-98.871938,2289.0,Fredericksburg ISD,2015-06-08
,78626,200000,30.627108,-97.653776,4166.0,Georgetown ISD,2015-06-14
"5603 Shady Oak CT, Austin TX 78756",78756,700000,30.332698,-97.746687,9531.68,Austin ISD,2015-06-11
"8504 Cima Oak LN # 11, Austin TX 78759",78759,200000,30.375743,-97.747482,3968.0,Austin ISD,2015-06-11
"1233 N Rockdale ST, Lexington TX 78947",78947,80000,30.424341,-97.009932,1500.0,Lexington ISD,2015-06-11
"113 Swallowtail DR, Austin TX 78737",78737,400000,30.164043,-97.995168,13400.0,Dripping Springs ISD,2015-06-11
"2212 Legend TRL, Leander TX 78641",78641,600000,30.546561,-97.878414,2046.0,Leander ISD,2015-06-11
"2926 Sussex Gardens LN, Austin TX 78748",78748,300000,30.15558,-97.854845,5592.0,Austin ISD,2015-06-12
"1210 Golden Eagle ST, Pflugerville TX 78660",78660,200000,30.456109,-97.621696,4252.0,Pflugerville ISD,2015-06-12
"2512 Speidel DR, Pflugerville TX 78660",78660,200000,30.477991,-97.572122,6190.0,Pflugerville ISD,2015-06-15
"1305 Bradbury LN, Austin TX 78753",78753,200000,30.397186,-97.650917,4841.0,Pflugerville ISD,2015-06-15
"2530 Watauga RD, Other TN 37601",37601,40000,36.35182,-82.329956,0.0,Other,2015-06-12
"4008 Avenue C, Austin TX 78751",78751,600000,30.304796,-97.733569,9035.0,Austin ISD,2015-06-30
"15109 Verela DR, Austin TX 78725",78725,200000,30.23727,-97.57996,3153.0,Del Valle ISD,2015-06-18
"10400 Peekston DR, Austin TX 78726",78726,500000,30.430344,-97.818944,8687.0,Round Rock ISD,2015-07-01
"13316 Prairie Sage CV, Manor TX 78653",78653,200000,30.338463,-97.522355,5186.0,Manor ISD,2015-06-15
"12829 White House ST, Manor TX 78653",78653,200000,30.351738,-97.520053,3275.0,Manor ISD,2015-06-18
"300 Crockett ST # 101, Austin TX 78704",78704,200000,30.244249,-97.754724,4595.0,Austin ISD,2015-06-19
"103 Edwards DR, Georgetown TX 78633",78633,400000,30.72463,-97.731778,7486.0,Georgetown ISD,2015-06-17
"807 Allende Bend ST, Austin TX 78748",78748,300000,30.179637,-97.833441,6813.0,Austin ISD,2015-06-17
"1818 Rosenborough LN N, Round Rock TX 78665",78665,200000,30.497657,-97.63883,3973.0,Round Rock ISD,2015-06-19
"634 Medlin Creek LOOP, Dripping Springs TX 78620",78620,500000,30.252254,-98.102033,8147.0,Dripping Springs ISD,2015-06-17
"1817 Creek Ledge PL, Round Rock TX 78664",78664,300000,30.512976,-97.653882,5880.0,Round Rock ISD,2015-07-23
"1914 Lightsey RD # 3, Austin TX 78704",78704,200000,30.2414,-97.780121,4000.0,Austin ISD,2015-07-01
"8605 Palace PKWY, Austin TX 78748",78748,200000,30.179225,-97.802704,3856.0,Austin ISD,2015-06-22
"7501 Shadowridge RUN # 130, Austin TX 78749",78749,200000,30.226036,-97.873891,4351.0,Austin ISD,2015-06-25
"13332 Thome Valley DR, Del Valle TX 78617",78617,200000,30.174226,-97.612943,3838.0,Del Valle ISD,2015-06-20
"3410 Joyce, Killeen TX 76549",76549,200000,31.075492,-97.790514,0.0,Killeen ISD,2015-06-21
"6501 Tara DR N, Austin TX 78747",78747,200000,30.162474,-97.741289,2349.0,Austin ISD,2015-06-30
"4003 Wrightwood RD, Austin TX 78722",78722,700000,30.295916,-97.714552,10701.0,Austin ISD,2015-06-20
"2704 Highway 304, Smithville TX 78957",78957,200000,29.94851,-97.299602,2573.0,Smithville ISD,2015-06-20
"3510 Cottonpatch, Killeen TX 76549",76549,200000,31.075049,-97.792038,0.0,Killeen ISD,2015-06-21
"10425 Scotland Well DR, Austin TX 78750",78750,400000,30.424119,-97.795661,9565.0,Round Rock ISD,2015-06-26
"134 Stetson TRL, Georgetown TX 78633",78633,300000,30.718938,-97.702925,5322.0,Jarrell ISD,2015-06-26
"2500 Burleson RD # 500, Austin TX 78741",78741,80000,30.22867,-97.735906,952.0,Austin ISD,2015-07-10
"4201 N Summercrest LOOP, Round Rock TX 78681",78681,300000,30.547782,-97.75913,6213.0,Leander ISD,2015-06-25
"8912 Campo Verde CT, Austin TX 78749",78749,300000,30.199157,-97.855843,6413.7,Austin ISD,2015-06-27
"5604 Wagon Train CV, Austin TX 78749",78749,300000,30.221773,-97.86165,6093.0,Austin ISD,2015-06-28
"1319 Terra ST, Round Rock TX 78665",78665,200000,30.561154,-97.668271,4170.0,Round Rock ISD,2015-06-29
"6600 Quincy CV, Austin TX 78739",78739,500000,30.18453,-97.904953,10738.0,Austin ISD,2015-06-27
"5601 Malarkey RD, Del Valle TX 78617",78617,200000,30.171295,-97.618808,2910.0,Del Valle ISD,2015-06-26
"5865 Casstello Drive, Hutto TX 78665",78665,300000,30.564301,-97.600612,10265.0,Hutto ISD,2015-06-25
"514 Jefferson LN, Georgetown TX 78626",78626,100000,30.67235,-97.657562,2212.0,Georgetown ISD,2015-06-28
"2508 Enfield RD # 14, Austin TX 78703",78703,300000,30.289941,-97.77025,4330.0,Austin ISD,2015-07-01
"109 Fred Couples DR, Round Rock TX 78664",78664,300000,30.506417,-97.595777,7483.0,Round Rock ISD,2015-07-01
"2712 Melba PASS, Cedar Park TX 78613",78613,400000,30.465315,-97.839262,6742.0,Leander ISD,2015-07-02
"1892 Wallin LOOP, Round Rock TX 78664",78664,200000,30.5347,-97.660411,3243.0,Round Rock ISD,2015-07-02
"7518A Carver, Austin TX 78752",78752,300000,30.335114,-97.696705,2392.0,Austin ISD,2015-06-27
"236 Stella Gold, Buda TX 78610",78610,200000,30.078811,-97.810886,6874.0,Hays ISD,2015-06-29
"300 N Rainbow Bridge DR, Cedar Park TX 78613",78613,200000,30.513618,-97.822454,4399.0,Leander ISD,2015-07-17
"309 Peggy DR, Liberty Hill TX 78642",78642,300000,30.647961,-97.839495,7440.0,Liberty Hill ISD,2015-07-15
"508 Teaberry CIR, Austin TX 78745",78745,200000,30.192516,-97.788909,3811.0,Austin ISD,2015-07-16
"518 Cameron, Cedar Park TX 78613",78613,300000,30.52385,-97.753365,6215.0,Round Rock ISD,2015-07-17
"109 Frederick LN, Thorndale TX 76577",76577,200000,30.617627,-97.216628,4751.0,Thorndale ISD,2015-07-16
"2913 Chisholm TRL, Austin TX 78734",78734,400000,30.381283,-97.917403,6937.0,Lake Travis ISD,2015-07-22
"126 Birdwell LN, Buda TX 78610",78610,200000,30.098188,-97.861181,4497.0,Hays ISD,2015-07-17
"3104 Sweet Gum CV, Austin TX 78735",78735,800000,30.281881,-97.867405,14449.0,Austin ISD,2015-07-20
"208 Nueces River TRL, Hutto TX 78634",78634,200000,30.514393,-97.563084,6100.0,Hutto ISD,2015-07-22
"1303 Cloverleaf DR, Austin TX 78723",78723,300000,30.31217,-97.702563,5268.0,Austin ISD,2015-07-24
"208 Village DR, Georgetown TX 78628",78628,200000,30.663242,-97.694577,4017.0,Georgetown ISD,2015-07-24
"21516 Paine AVE, Lago Vista TX 78645",78645,200000,30.432211,-98.019612,4797.0,Lago Vista ISD,2015-07-23
"2306 Susan LN, Leander TX 78641",78641,200000,30.550559,-97.832347,4220.0,Leander ISD,2015-07-13
"425 Yucca DR, Kingsland TX 78639",78639,2000000,30.661927,-98.439646,14206.0,Llano ISD,2015-07-21
"4414 Maybelle AVE, Austin TX 78756",78756,700000,30.314516,-97.741147,13164.0,Austin ISD,2015-07-22
"11407 Hereford ST, Manor TX 78653",78653,200000,30.336727,-97.563345,3741.0,Manor ISD,2015-07-24
"511 Texas Oak DR, Cedar Creek TX 78612",78612,100000,30.022708,-97.563773,2122.0,Bastrop ISD,2015-07-30
"1114 Brushy Creek DR, Round Rock TX 78664",78664,300000,30.514986,-97.66807,3741.0,Round Rock ISD,2015-08-17
"1506 E 11th ST, Austin TX 78702",78702,600000,30.267848,-97.724636,5319.0,Austin ISD,2015-07-24
"13033 Blackeyed Susan TRL, Elgin TX 78621",78621,100000,30.349887,-97.429276,2666.0,Elgin ISD,2015-07-24
"4705 Mellow Hollow DR, Austin TX 78744",78744,200000,30.195865,-97.72826,4624.0,Del Valle ISD,2015-07-30
"680 Covent DR, Kyle TX 78640",78640,200000,30.006047,-97.837453,4182.0,Hays ISD,2015-07-24
"1702 Parkvista TRL, Round Rock TX 78665",78665,400000,30.574408,-97.665119,7612.0,Round Rock ISD,2015-07-31
"2513 Hilltop Divide LN, Leander TX 78641",78641,400000,30.53391,-97.875338,11244.0,Leander ISD,2015-09-15
"6216 Bumpstead DR, Austin TX 78747",78747,200000,30.153966,-97.747428,4091.0,Austin ISD,2015-07-30
"102 Crockett RD, Cedar Park TX 78613",78613,200000,30.51643,-97.809249,5099.0,Leander ISD,2015-07-30
"9009 Vigen CIR, Austin TX 78748",78748,200000,30.170459,-97.79204,3793.0,Austin ISD,2015-07-27
"1001 The Cape RD # 56, Horseshoe Bay TX 78657",78657,200000,30.553008,-98.359301,3116.0,Llano ISD,2015-08-05
"536 Rancho Verde, Leander TX 78641",78641,200000,30.56618,-97.869414,6825.0,Leander ISD,2015-07-27
"141 Cartwheel BND, Austin TX 78738",78738,400000,30.309393,-97.93618,11031.0,Lake Travis ISD,2015-07-28
"3927 E Itasca ST, Other WI 54880",54880,40000,46.689661,-92.021636,0.0,Other,2015-07-20
"8505 Jilbur DR, Round Rock TX 78681",78681,200000,30.505974,-97.733987,5619.0,Round Rock ISD,2015-07-30
"15049 Calaveras DR, Austin TX 78717",78717,400000,30.494769,-97.769372,8211.0,Round Rock ISD,2015-07-31
"108 Saldana DR, Cedar Creek TX 78612",78612,300000,30.112616,-97.54679,3690.0,Bastrop ISD,2015-08-02
"3201 Lating Stream LN, Austin TX 78746",78746,1000000,30.317599,-97.784109,16175.0,Eanes ISD,2015-08-03
"4220 Valley Oaks DR, Leander TX 78641",78641,400000,30.566556,-97.773728,0.0,Leander ISD,2015-08-03
"2324 Fm 20 # A, Red Rock TX 78662",78662,200000,29.965789,-97.449647,2413.0,Bastrop ISD,2015-08-03
"2102 Magazine ST, Austin TX 78727",78727,200000,30.426658,-97.690311,3601.0,Pflugerville ISD,2015-08-05
"9254 Forest c316 LN, Other TX 75243",75243,50000,32.908942,-96.74101,300.0,Other,2015-08-04
"5701 Delwood DR, Austin TX 78723",78723,300000,30.310543,-97.692882,5277.0,Austin ISD,2015-06-28
"2617 Willow ST, Austin TX 78702",78702,400000,30.252364,-97.714908,7297.0,Austin ISD,2015-07-01
"11404 Maggiore DR, Austin TX 78739",78739,600000,30.18476,-97.8998,0.0,Austin ISD,2015-06-29
"11412 Esperanza DR, Austin TX 78739",78739,300000,30.170461,-97.870548,4103.0,Austin ISD,2015-07-02
"4 Elmwood CIR, Wimberley TX 78676",78676,200000,30.036297,-98.150125,2719.0,Wimberley ISD,2015-06-29
"13001 Hymeadow DR # 4, Austin TX 78729",78729,300000,30.462012,-97.787648,0.0,Round Rock ISD,2015-06-28
"202 Cathedral Mountain PASS, Georgetown TX 78633",78633,300000,30.718576,-97.732781,0.0,Georgetown ISD,2015-07-08
"107 Birdstone LN, Georgetown TX 78628",78628,800000,30.643036,-97.787494,2967.0,Liberty Hill ISD,2015-07-01
"908 Potomac PATH, Austin TX 78753",78753,300000,30.347252,-97.691321,3980.0,Austin ISD,2015-07-01
,78655,50000,29.85818,-97.855034,887.0,San Marcos ISD,2015-07-01
"540 Caddo Lake DR, Georgetown TX 78628",78628,300000,30.573094,-97.769809,0.0,Leander ISD,2015-07-01
"160 Waterford LN, Georgetown TX 78628",78628,600000,30.61475,-97.802729,15609.0,Liberty Hill ISD,2015-07-09
"629 Pinnacle DR, Georgetown TX 78626",78626,200000,30.602739,-97.651175,4000.0,Georgetown ISD,2015-07-01
"1105 Barclay DR, Leander TX 78641",78641,200000,30.585905,-97.875606,4801.0,Leander ISD,2015-07-08
"5300 Tamango WAY, Austin TX 78749",78749,400000,30.205386,-97.865947,8181.0,Austin ISD,2015-07-02
"109 Outpost CV, Cedar Park TX 78613",78613,300000,30.518766,-97.791819,6674.0,Leander ISD,2015-07-01
"10309 Ivalenes Hope DR, Austin TX 78717",78717,600000,30.497759,-97.758538,10880.0,Round Rock ISD,2015-07-03
"2120 Townsman TRL, Cedar Park TX 78613",78613,200000,30.519668,-97.791368,5214.0,Leander ISD,2015-07-03
"2504 Keating LN, Austin TX 78703",78703,2000000,30.297285,-97.764697,30153.0,Austin ISD,2015-07-03
"405 Clear Shadow CV, Cedar Park TX 78613",78613,400000,30.511094,-97.827565,0.0,Leander ISD,2015-07-03
"8708 Blackvireo DR, Austin TX 78729",78729,200000,30.46416,-97.764279,5036.0,Round Rock ISD,2015-07-09
"1752 Elliott Ranch RD, Buda TX 78610",78610,400000,30.121442,-97.895145,8769.0,Hays ISD,2015-07-10
"3839 Dry Creek DR # 221, Austin TX 78731",78731,200000,30.342357,-97.765044,3538.0,Austin ISD,2015-07-09
"312 Engineers PASS, Jarrell TX 76537",76537,200000,30.806482,-97.604356,3696.0,Jarrell ISD,2015-07-09
"18320 Crestwind LN, Elgin TX 78621",78621,200000,30.356216,-97.420053,3175.0,Elgin ISD,2015-08-13
"2005 Lime Rock DR, Round Rock TX 78681",78681,300000,30.491187,-97.698496,4410.0,Round Rock ISD,2015-07-19
"17506 Salt Flat LN, Round Rock TX 78664",78664,200000,30.474317,-97.648477,3597.0,Pflugerville ISD,2015-07-08
"314 Estate DR, Hutto TX 78634",78634,200000,30.507981,-97.571243,4113.0,Hutto ISD,2015-07-09
"3300 Forest Creek DR # 46, Round Rock TX 78664",78664,200000,30.50949,-97.612531,3399.0,Round Rock ISD,2015-07-10
"11434 Rustic Rock DR, Austin TX 78750",78750,500000,30.431234,-97.785349,9814.0,Round Rock ISD,2015-07-10
"607 Academy DR, Austin TX 78704",78704,500000,30.250756,-97.741157,8254.0,Austin ISD,2015-07-08
"2723 Jacki DR, Round Rock TX 78665",78665,200000,30.552051,-97.628238,4058.0,Round Rock ISD,2015-07-13
"8121 Evadean CIR, Austin TX 78745",78745,300000,30.190464,-97.812897,5069.0,Austin ISD,2015-07-09
"902 Travis ST, Lockhart TX 78644",78644,100000,29.870589,-97.681336,3642.0,Lockhart ISD,2015-07-10
"11312 James Haller DR, Austin TX 78748",78748,200000,30.152557,-97.827872,3164.0,Austin ISD,2015-07-11
"205 Quail LN, Georgetown TX 78628",78628,400000,30.654239,-97.703317,5939.0,Georgetown ISD,2015-07-13
"1407 Waterloo TRL # A, Austin TX 78704",78704,200000,30.240092,-97.773032,3683.0,Austin ISD,2015-07-16
"10904 Roderick Lawson LN, Austin TX 78754",78754,200000,30.345234,-97.617043,4930.0,Manor ISD,2015-07-16
"3205 Brass Buttons TRL, Austin TX 78734",78734,1000000,30.384312,-97.916536,11201.0,Lake Travis ISD,2015-07-15
"616 Old Windmill RD, Liberty Hill TX 78642",78642,50000,30.720878,-97.904256,965.0,Liberty Hill ISD,2015-07-14
"7685 Northcross DR # 123, Austin TX 78757",78757,200000,30.354219,-97.735694,2543.0,Austin ISD,2015-07-18
"2124 E 6th ST # 420, Austin TX 78702",78702,300000,30.260732,-97.718827,5676.0,Austin ISD,2015-07-17
"5820 Berkman DR # 206, Austin TX 78723",78723,100000,30.312915,-97.693593,3000.0,Austin ISD,2015-07-21
"302 Saddle Ridge DR, Cedar Park TX 78613",78613,300000,30.51772,-97.765469,6600.0,Round Rock ISD,2015-08-06
"2113 Colinas Verdas RD, Leander TX 78641",78641,400000,30.549948,-97.789454,8374.0,Leander ISD,2015-08-04
"5704 Brittlyns CT, Austin TX 78730",78730,700000,30.383067,-97.851801,13824.0,Leander ISD,2015-08-02
"103 Martin MDWS, Cedar Creek TX 78612",78612,300000,30.097685,-97.484058,4493.0,Bastrop ISD,2015-07-31
"1108 Preserve PL, Round Rock TX 78665",78665,300000,30.506036,-97.635758,3500.0,Round Rock ISD,2015-08-02
"511 Davis Mountain CIR, Georgetown TX 78633",78633,400000,30.720252,-97.733021,9240.0,Georgetown ISD,2015-08-03
"3640 Flora Vista LOOP, Round Rock TX 78681",78681,300000,30.550632,-97.746393,6167.0,Leander ISD,2015-08-04
"12028 Montclair BND, Austin TX 78732",78732,500000,30.34168,-97.908467,12318.0,Leander ISD,2015-08-05
"712 Post Oak DR, Dripping Springs TX 78620",78620,400000,30.166939,-98.074996,5386.0,Dripping Springs ISD,2015-08-06
"706 Easton DR, San Marcos TX 78666",78666,200000,29.94519,-97.898256,4951.0,Hays ISD,2015-08-07
"703 E 50th ST # B, Austin TX 78751",78751,700000,30.311951,-97.718608,10789.0,Austin ISD,2015-08-12
"9004 County Road 342, Milano TX 76556",76556,90000,30.721471,-96.748789,539.02,Milano ISD,2015-08-11
"101 Porto Cima CT, Lakeway TX 78738",78738,800000,30.333848,-97.983119,3463.0,Lake Travis ISD,2015-10-21
"1838 White Indigo TRL, Round Rock TX 78665",78665,200000,30.536949,-97.648036,4629.0,Round Rock ISD,2015-08-07
"7013 Viridian LN, Austin TX 78739",78739,500000,30.188212,-97.907093,10858.0,Austin ISD,2015-08-06
"1601 Somerset DR, Round Rock TX 78681",78681,200000,30.522541,-97.69931,2739.0,Round Rock ISD,2015-08-13
"2412 Willow ST, Austin TX 78702",78702,400000,30.253844,-97.717179,5574.0,Austin ISD,2015-08-20
"187 Tanner CIR, Georgetown TX 78626",78626,200000,30.656055,-97.654768,3638.0,Georgetown ISD,2015-08-14
"313 Valley Oaks LOOP, Georgetown TX 78626",78626,200000,30.613797,-97.673881,3700.0,Georgetown ISD,2015-08-14
"1734 Fallen Leaf LN, Round Rock TX 78665",78665,200000,30.504818,-97.628268,4659.0,Round Rock ISD,2015-08-13
"3804 Quail Lodge CT, Round Rock TX 78664",78664,300000,30.510174,-97.590376,6761.0,Round Rock ISD,2015-08-19
"1618 E 10th ST, Austin TX 78702",78702,400000,30.266411,-97.723499,5617.0,Austin ISD,2015-08-11
"4110 Avenue F, Austin TX 78751",78751,700000,30.304629,-97.730006,9929.0,Austin ISD,2015-08-15
"4506 Lake RD, Killeen TX 76543",76543,90000,31.11824,-97.678272,1724.0,Killeen ISD,2015-08-20
"818 Chihuahua ST, Lockhart TX 78644",78644,60000,29.876882,-97.662807,1051.52,Lockhart ISD,2015-08-13
"1900 Quivira RD, Austin TX 78745",78745,300000,30.191175,-97.811424,5552.0,Austin ISD,2015-09-10
"777 Tamarack DR, Canyon Lake TX 78133",78133,70000,29.923897,-98.241849,868.0,Comal ISD,2015-08-31
"10616 Mellow Meadows DR # 2D, Austin TX 78750",78750,90000,30.46063,-97.801614,1777.0,Round Rock ISD,2015-09-03
"1804 Fawn Ridge TRL, Round Rock TX 78681",78681,200000,30.526004,-97.702459,3696.0,Round Rock ISD,2015-09-04
"8400 Jamestown DR # 132, Austin TX 78758",78758,100000,30.35586,-97.713318,0.0,Austin ISD,2015-09-03
"608 N Grimes ST, Giddings TX 78942",78942,40000,30.18741,-96.934829,944.0,Giddings ISD,2015-09-03
"101 Prospector PASS, Georgetown TX 78633",78633,200000,30.707221,-97.722987,4195.0,Georgetown ISD,2015-09-05
"1805 W 33rd ST, Austin TX 78703",78703,900000,30.306172,-97.755382,14174.0,Austin ISD,2015-09-19
"5016 Cassia WAY, Round Rock TX 78665",78665,300000,30.580786,-97.637076,6507.0,Round Rock ISD,2015-09-21
"15 Stillmeadow DR, The Hills TX 78738",78738,400000,30.346834,-97.993321,10595.0,Lake Travis ISD,2015-11-23
"1101 Spring Breeze CV, Round Rock TX 78664",78664,200000,30.530707,-97.669274,3678.0,Round Rock ISD,2015-09-18
