Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"2420 BURBERRY LN, Leander TX 78641",78641,300000,30.604603,-97.886419,10797.91,Leander ISD,2018-05-03
"4405 Walhill LN, Austin TX 78759",78759,700000,30.381864,-97.757055,12612.0,Austin ISD,2018-08-04
"187 N Cedar Creek DR, Cedar Creek TX 78612",78612,500000,30.066318,-97.477729,4372.0,Bastrop ISD,2018-06-28
"2632 Century Park BLVD # 75, Austin TX 78727",78727,200000,30.433737,-97.693327,4534.0,Round Rock ISD,2018-06-21
"2004 Bent Tree LOOP, Round Rock TX 78681",78681,400000,30.529498,-97.711831,8067.0,Round Rock ISD,2018-07-19
"1602 Bluff DR, Round Rock TX 78681",78681,300000,30.495098,-97.694871,7394.0,Round Rock ISD,2018-07-27
"5204 Martin AVE # C, Austin TX 78751",78751,600000,30.315032,-97.71724,12311.0,Austin ISD,2018-06-29
"304 W Alpine RD # 31, Austin TX 78704",78704,400000,30.229309,-97.763613,8067.0,Austin ISD,2018-08-16
"173 Mendez LOOP, Kyle TX 78640",78640,200000,30.007228,-97.882472,5845.0,Hays ISD,2018-04-27
"13417 William McKinley WAY, Manor TX 78653",78653,200000,30.35643,-97.511801,0.0,Manor ISD,2018-05-31
,78745,300000,30.220252,-97.784121,6486.0,Austin ISD,2018-06-29
"208 Poplarwood DR, Kyle TX 78640",78640,200000,30.029928,-97.839223,5016.0,Hays ISD,2018-07-20
"12310 Bent Cedar CV, Austin TX 78750",78750,300000,30.463258,-97.811571,6626.0,Round Rock ISD,2018-08-03
"721 Bryce CYN, Pflugerville TX 78660",78660,300000,30.468439,-97.614219,7327.0,Pflugerville ISD,2018-08-11
"15100 Shell Bark CV, Austin TX 78724",78724,200000,30.249288,-97.581081,4560.0,Del Valle ISD,2018-01-05
"19408 Brusk LN, Pflugerville TX 78660",78660,400000,30.459265,-97.562869,10777.0,Pflugerville ISD,2018-01-24
"707 Hereford LOOP, Hutto TX 78634",78634,300000,30.534524,-97.574066,6685.0,Hutto ISD,2018-05-18
"901 Spence ST, Austin TX 78702",78702,600000,30.258869,-97.736215,11405.0,Austin ISD,2018-07-05
"1400 Mussett ST, Austin TX 78754",78754,300000,30.373988,-97.66194,7203.0,Manor ISD,2018-08-30
"2528 Buffalo Ford CT, Georgetown TX 78628",78628,300000,30.631476,-97.797535,8950.0,Liberty Hill ISD,2018-08-10
"354 Alta Vista DR, Bastrop TX 78602",78602,200000,30.202402,-97.29429,5250.0,Bastrop ISD,2018-09-07
"1405 Waterfall AVE, Leander TX 78641",78641,200000,30.581708,-97.877274,4852.0,Leander ISD,2018-12-04
"1621 Uhland DR, Leander TX 78641",78641,300000,30.551905,-97.86438,6962.0,Leander ISD,2018-11-03
"402 Wimberley ST, Hutto TX 78634",78634,200000,30.554836,-97.554226,5615.0,Hutto ISD,2018-11-02
"1903 Stonehenge CV, Cedar Park TX 78613",78613,200000,30.520644,-97.857578,5449.0,Leander ISD,2018-11-07
"6405 Goodnight, Austin TX 78757",78757,600000,30.337002,-97.73379,10760.0,Austin ISD,2018-11-07
"11021 Hard Rock RD, Austin TX 78750",78750,300000,30.452891,-97.813177,6585.0,Round Rock ISD,2018-12-06
"11207 Canterbury Tales LN, Austin TX 78748",78748,200000,30.156812,-97.830956,5111.0,Austin ISD,2018-12-13
"314 Fox XING, Burnet TX 78611",78611,200000,30.715686,-98.254488,4459.0,Burnet ISD,2018-12-19
"107 Saranac Drive DR, Elgin TX 78621",78621,200000,30.347293,-97.390708,0.0,Elgin ISD,2018-05-14
"710 Brookwood ST, Taylor TX 76574",76574,200000,30.586677,-97.419989,5474.0,Taylor ISD,2018-07-13
"709 S San Marcos, Manor TX 78653",78653,300000,30.338925,-97.554894,7752.0,Manor ISD,2018-09-19
"809 W Allen ST, Kyle TX 78640",78640,300000,29.987247,-97.882122,851.0,Hays ISD,2018-09-21
"2007 Marcus Abrams BLVD, Austin TX 78748",78748,300000,30.15423,-97.836676,5317.0,Austin ISD,2018-11-01
"1806 Rogge LN, Austin TX 78723",78723,500000,30.307041,-97.694254,8880.0,Austin ISD,2018-11-15
"1481 E Old Settlers BLVD # 1501, Round Rock TX 78664",78664,100000,30.537502,-97.669543,3264.0,Round Rock ISD,2018-12-14
"3101 Blazeby DR, Austin TX 78754",78754,300000,30.359023,-97.649338,6900.0,Manor ISD,2018-04-20
"5909 Charles Merle DR # A, Austin TX 78747",78747,300000,30.156128,-97.754203,836.0,Austin ISD,2018-07-25
"312 Dorado ST, Georgetown TX 78628",78628,400000,30.646602,-97.824162,2105.0,Liberty Hill ISD,2018-08-01
"133 Belford ST, Georgetown TX 78628",78628,300000,30.635837,-97.701244,7567.0,Georgetown ISD,2018-08-22
"131 Christopher CV, Kyle TX 78640",78640,200000,29.998399,-97.855812,4187.0,Hays ISD,2018-12-04
"8405 Red Willow DR, Austin TX 78736",78736,300000,30.241663,-97.894845,6682.0,Austin ISD,2018-12-11
"2411 Guara DR, Cedar Park TX 78613",78613,300000,30.467025,-97.84644,7764.0,Leander ISD,2018-09-13
"570 Forest CRST, Canyon Lake TX 78133",78133,200000,29.865501,-98.262453,184.0,Comal ISD,2018-10-22
"137 Proclamation AVE, Liberty Hill TX 78642",78642,200000,30.656133,-97.890643,0.0,Liberty Hill ISD,2018-10-25
"224 Hekili DR, Bastrop TX 78602",78602,300000,30.081717,-97.294309,4500.0,Bastrop ISD,2018-04-12
"607 Duncan AVE, Killeen TX 76541",76541,50000,31.128734,-97.720327,1215.0,Killeen ISD,2018-10-04
"313 MARY MAX CIR, San Marcos TX 78666",78666,300000,29.859955,-97.976661,800.0,San Marcos ISD,2018-10-11
"12166 Metric BLVD # 283, Austin TX 78758",78758,200000,30.406791,-97.697862,2816.0,Austin ISD,2018-10-30
"7006 Guadalupe ST, Austin TX 78752",78752,500000,30.336507,-97.715656,6757.0,Austin ISD,2018-12-03
"4805 Woodside DR, Austin TX 78735",78735,500000,30.243129,-97.826935,10455.0,Austin ISD,2018-12-06
"1120 Thousand Oaks TRL, Liberty Hill TX 78642",78642,200000,30.689664,-98.013745,2128.0,Liberty Hill ISD,2018-06-01
"252 Jack Rabbit LN, Buda TX 78610",78610,200000,30.044037,-97.811894,4778.0,Hays ISD,2018-09-19
"3513 SOFT SHORE LANE, Pflugerville TX 78660",78660,300000,30.445788,-97.573872,800.0,Pflugerville ISD,2018-09-19
"2116 Turtle Mountain BND, Austin TX 78748",78748,400000,30.142631,-97.848529,8149.0,Austin ISD,2018-11-17
"12824 Carrera DR, Austin TX 78727",78727,300000,30.437193,-97.743346,5672.0,Round Rock ISD,2018-12-13
"5944 Hammermill RUN, Austin TX 78744",78744,200000,30.188184,-97.74729,4112.0,Austin ISD,2018-12-13
721  Bridgestone Way,78610,300000,30.067884,-97.820818,7176.0,Hays ISD,2018-10-16
5454  Walnut Grove Dr,78744,200000,30.189667,-97.737625,3329.0,Austin ISD,2018-12-13
3730  Geese Rte,78665,300000,30.556182,-97.664072,5904.0,Round Rock ISD,2018-12-20
2728  Treble Ln  #434,78704,300000,30.239066,-97.767228,7389.0,Austin ISD,2018-07-26
15800  Cinca Terra Dr,78738,400000,30.316492,-97.991053,0.0,Lake Travis ISD,2018-01-19
8204  Seminary Ridge Dr,78745,300000,30.194736,-97.822421,6968.0,Austin ISD,2018-08-03
16  Ridgewood Cir,78676,300000,30.038192,-98.147237,275.0,Wimberley ISD,2018-08-16
14465  Robert I Walker Blvd,78728,200000,30.440167,-97.685869,4779.0,Round Rock ISD,2018-07-26
2232  Tumbleweed Trl,78616,300000,29.913225,-97.586323,4718.0,Lockhart ISD,2018-07-31
300  Frontier Trl,78676,400000,29.942876,-98.082894,4667.0,San Marcos ISD,2018-09-26
6213  Arbor Crest Ln,78747,300000,30.135696,-97.758504,6086.0,Austin ISD,2018-04-05
514  Woodside Ter,78738,900000,30.357425,-98.011914,2886.0,Lake Travis ISD,2018-04-19
4343  Fm 963,78611,500000,30.809676,-98.199871,3283.0,Burnet ISD,2018-06-29
15300  Cabrillo Way,78738,500000,30.314573,-97.988794,15697.0,Lake Travis ISD,2018-07-12
17133  Casanova Ave,78660,300000,30.429203,-97.562757,9440.0,Pflugerville ISD,2018-07-18
221  Mustang Mesa,78642,600000,30.693515,-97.932278,10417.0,Liberty Hill ISD,2018-07-20
1004  Hawk Ct,78681,300000,30.517138,-97.710674,6848.0,Round Rock ISD,2018-08-18
1608  Dubiel Dr,78641,300000,30.577281,-97.826113,500.0,Leander ISD,2018-08-09
354  Wauford Way,78132,400000,29.71367,-98.168825,8049.0,New Braunfels ISD,2018-08-16
716  Arrowood Pl,78665,300000,30.509707,-97.631352,6437.0,Round Rock ISD,2018-10-30
1707  Spyglass Dr  #111,78746,300000,30.256249,-97.790226,7604.0,Eanes ISD,2018-11-03
1340  Coronation Way,78660,200000,30.425328,-97.636033,5958.0,Pflugerville ISD,2018-11-07
4805  AVENUE H   #2,78751,400000,30.311677,-97.722531,10977.0,Austin ISD,2018-11-09
8500  Bowling Green Dr  #B,78757,300000,30.366029,-97.727389,7245.0,Austin ISD,2018-09-20
701  Los Robles Rd,78641,200000,30.584847,-97.867936,5371.0,Leander ISD,2018-10-05
"1707 Aggie LN, Austin TX 78757",78757,500000,30.347532,-97.726507,8873.0,Austin ISD,2018-05-09
"4805 E Oltorf ST # A, Austin TX 78741",78741,300000,30.223403,-97.722875,5363.0,Del Valle ISD,2018-06-14
"4210 Green Creek DR, Salado TX 76571",76571,400000,30.98224,-97.544555,4686.0,Salado ISD,2018-06-27
"105 Wild Cat DR, Bastrop TX 78602",78602,200000,30.105517,-97.35894,4934.0,Bastrop ISD,2018-08-13
"1316 Mojave BND, Leander TX 78641",78641,200000,30.544539,-97.819887,6265.0,Leander ISD,2018-09-19
,76578,100000,30.588788,-97.296813,2561.0,Thrall ISD,2018-08-29
"224 Crockett LOOP, Georgetown TX 78633",78633,200000,30.726658,-97.720339,5432.0,Jarrell ISD,2018-09-01
"1021 Canvasback Creek DR, Leander TX 78641",78641,300000,30.562825,-97.856194,7583.0,Leander ISD,2018-09-20
"1111 Paint Brush TRL, Cedar Park TX 78613",78613,300000,30.499474,-97.836467,5988.0,Leander ISD,2018-10-11
"13829 Ashton Woods CIR, Austin TX 78727",78727,300000,30.441708,-97.705203,6045.0,Round Rock ISD,2018-10-12
"2709 Jorwoods DR, Austin TX 78745",78745,300000,30.200663,-97.821286,6359.0,Austin ISD,2018-10-13
"271 County Road 306, Jarrell TX 76537",76537,300000,30.811389,-97.617605,5056.0,Jarrell ISD,2018-05-25
"2936 E 14th ST, Austin TX 78702",78702,600000,30.278278,-97.705741,3827.0,Austin ISD,2018-06-06
"1235 River Ridge Ranch RD, Killeen TX 76549",76549,700000,30.96932,-97.791277,745.0,Killeen ISD,2018-08-01
"1526 FM 1105, Georgetown TX 78626",78626,300000,30.695019,-97.5866,5473.0,Georgetown ISD,2018-08-11
"7601 Callbram LN, Austin TX 78736",78736,400000,30.234199,-97.89172,7940.0,Austin ISD,2018-09-21
"3523 Cheyenne ST, Round Rock TX 78665",78665,300000,30.552642,-97.670579,6334.0,Round Rock ISD,2018-10-04
"17717 Silent Harbor Loop, Pflugerville TX 78660",78660,400000,30.445788,-97.573872,800.0,Pflugerville ISD,2018-11-06
"3717 Hunters, Schertz TX 78108",78108,200000,29.625374,-98.224965,4313.0,Schertz-Cibolo-Universal ISD,2018-08-28
"1063 Sand Post Place, San Marcos TX 78666",78666,200000,29.952241,-97.889352,0.0,Hays ISD,2018-02-18
"216 Lady Bird LN, Georgetown TX 78628",78628,500000,30.584406,-97.770613,16000.0,Leander ISD,2018-05-04
"2320 Wright CIR, Round Rock TX 78664",78664,200000,30.534309,-97.677625,4523.0,Round Rock ISD,2018-08-10
"2504 Lou Hollow PL, Cedar Park TX 78613",78613,400000,30.508221,-97.780892,11485.0,Leander ISD,2018-07-18
"13428 Lipton LOOP, Del Valle TX 78617",78617,200000,30.168197,-97.616029,3310.0,Del Valle ISD,2018-07-04
"4601 Galapagos DR, Austin TX 78749",78749,300000,30.205832,-97.853483,6304.0,Austin ISD,2018-08-12
"16209 Remuda TRL, Buda TX 78610",78610,300000,30.109577,-97.858365,8490.0,Hays ISD,2018-09-16
"1037 Giberson WAY, Buda TX 78610",78610,300000,30.099934,-97.859446,6123.0,Hays ISD,2018-09-19
"224 Hyltin ST, Hutto TX 78634",78634,200000,30.550293,-97.556413,4981.0,Hutto ISD,2018-09-27
"1711 Loreto DR, Austin TX 78721",78721,300000,30.281442,-97.700577,5517.0,Austin ISD,2018-10-18
"2404 Berkleys BR, Bee Cave TX 78738",78738,800000,30.315445,-97.914888,15785.0,Eanes ISD,2018-03-23
"4498 Wandering Vine TRL, Round Rock TX 78665",78665,400000,30.579841,-97.659255,9367.0,Round Rock ISD,2018-05-11
"6814 East Riverside B9 DR # 91, Austin TX 78741",78741,400000,30.223385,-97.699281,0.0,Del Valle ISD,2018-06-06
"9713 McKnight LOOP, Austin TX 78717",78717,400000,30.487463,-97.756115,9739.0,Round Rock ISD,2018-08-18
"807 W 6th ST, Taylor TX 76574",76574,200000,30.571512,-97.418339,4804.0,Taylor ISD,2018-07-02
"300 W 12th ST, Taylor TX 76574",76574,200000,30.577967,-97.413031,4318.0,Taylor ISD,2018-07-24
"152 River Park DR, Luling TX 78648",78648,200000,29.669504,-97.646062,3741.0,Luling ISD,2018-08-31
"10610 Macmora RD, Austin TX 78758",78758,400000,30.383203,-97.704466,9914.0,Austin ISD,2018-09-22
"7204 Meadowood DR, Austin TX 78723",78723,500000,30.320778,-97.670508,7233.0,Austin ISD,2018-10-04
"1561 BRANDI CIR, Kyle TX 78640",78640,200000,29.997448,-97.860879,0.0,Hays ISD,2018-10-07
"6207 Adel CV, Austin TX 78749",78749,400000,30.22519,-97.837918,7775.0,Austin ISD,2018-10-25
"137 Colorado CIR, Cedar Creek TX 78612",78612,200000,30.132153,-97.444587,2328.0,Bastrop ISD,2018-11-13
"11212 Hidden Bluff DR, Austin TX 78754",78754,200000,30.370699,-97.663662,4689.0,Manor ISD,2018-04-26
"4706 Santa Anna ST # 1, Austin TX 78721",78721,400000,30.275296,-97.687325,6007.0,Austin ISD,2018-04-26
"11405 Autumn Ash DR, Manchaca TX 78652",78652,200000,30.141693,-97.80641,4376.0,Austin ISD,2018-04-27
"5705 Glowing Star TRL, Austin TX 78724",78724,200000,30.278377,-97.626803,3870.03,Manor ISD,2018-04-28
"2812 Los Alamos CT, Round Rock TX 78665",78665,400000,30.555634,-97.615627,10870.1,Round Rock ISD,2018-05-18
"503 Swanee DR # 18, Austin TX 78752",78752,300000,30.334922,-97.715087,6458.0,Austin ISD,2018-05-16
"4005 Luna TRL, Georgetown TX 78628",78628,300000,30.68765,-97.685198,5032.0,Georgetown ISD,2018-05-05
"1116 Whitley DR, Leander TX 78641",78641,200000,30.587787,-97.872792,5133.0,Leander ISD,2018-04-30
"302 Deerfoot DR, Round Rock TX 78664",78664,300000,30.505701,-97.674478,4827.0,Round Rock ISD,2018-05-08
"1903 New York AVE, Austin TX 78702",78702,400000,30.272531,-97.719283,3191.0,Austin ISD,2018-05-04
"1109 Fiesta ST # 1, Austin TX 78702",78702,400000,30.26668,-97.70504,5606.0,Austin ISD,2018-05-06
"150 Rambling Oaks DR, Wimberley TX 78676",78676,500000,29.971278,-98.165151,7413.0,Wimberley ISD,2018-05-03
"5752 Corsica LOOP, Round Rock TX 78665",78665,200000,30.565181,-97.603198,7435.0,Hutto ISD,2018-04-27
"467 Oyster CRK, Buda TX 78610",78610,300000,30.091557,-97.868904,7307.0,Hays ISD,2018-05-02
"124 Blanco DR, Hutto TX 78634",78634,300000,30.571469,-97.53923,6509.0,Hutto ISD,2018-05-03
"7812 Dakota CIR, Lago Vista TX 78645",78645,400000,30.477921,-97.984054,9257.0,Lago Vista ISD,2018-05-04
"11301 Cherisse DR, Austin TX 78739",78739,500000,30.188183,-97.926797,9660.0,Austin ISD,2018-05-03
"7606 Gaines Mill LN, Austin TX 78745",78745,400000,30.198086,-97.814521,7108.0,Austin ISD,2018-05-02
"1507 Twin Estate Drive, Kyle TX 78640",78640,200000,29.982799,-97.840741,451.0,Hays ISD,2018-05-01
"2610 Bridle PATH, Austin TX 78703",78703,1000000,30.29156,-97.770929,13732.0,Austin ISD,2018-05-08
"20317 Merlin Falcon TRL, Pflugerville TX 78660",78660,300000,30.471587,-97.553938,7230.0,Pflugerville ISD,2018-05-03
"13412 Indian Oak BND, Manor TX 78653",78653,200000,30.339423,-97.521239,5329.0,Manor ISD,2018-05-11
"3611 Bunyan CIR, Lago Vista TX 78645",78645,200000,30.430586,-97.997786,4769.0,Lago Vista ISD,2018-05-01
"627 Winecup CIR, Lockhart TX 78644",78644,300000,29.871287,-97.694617,5746.43,Lockhart ISD,2018-05-02
"192 Santa Maria, Georgetown TX 78628",78628,300000,30.624581,-97.815555,8755.0,Liberty Hill ISD,2018-05-10
"12004 Fortuna CV, Austin TX 78738",78738,600000,30.312826,-97.92237,9624.0,Lake Travis ISD,2018-05-18
"102 Orion ST, Lakeway TX 78734",78734,400000,30.377462,-97.974969,8092.0,Lake Travis ISD,2018-05-04
"1703 Golden Vista DR, Georgetown TX 78628",78628,200000,30.663046,-97.676676,3545.0,Georgetown ISD,2018-05-06
"4513 Fifnella WAY, Austin TX 78725",78725,200000,30.239619,-97.576622,5251.0,Del Valle ISD,2018-05-03
"143 Chuparrosa LN, Cedar Creek TX 78612",78612,300000,30.024723,-97.535034,3796.0,Bastrop ISD,2018-05-03
"4902 Woodcreek RD, Austin TX 78749",78749,500000,30.221073,-97.849381,9443.0,Austin ISD,2018-05-09
"9601 Newfoundland CIR, Austin TX 78758",78758,300000,30.372071,-97.707065,3880.0,Austin ISD,2018-05-11
"164 Clifton Moore ST, Buda TX 78610",78610,400000,30.095855,-97.859694,8986.0,Hays ISD,2018-05-04
"7400 Rain Creek PKWY, Austin TX 78759",78759,600000,30.417506,-97.774199,11538.0,Round Rock ISD,2018-05-05
"3308 Winding WAY, Round Rock TX 78664",78664,300000,30.491965,-97.617553,5689.0,Round Rock ISD,2018-05-11
"3700 Alexandria DR, Austin TX 78749",78749,300000,30.202366,-97.841127,5369.0,Austin ISD,2018-05-04
"135 Everglade DR, Buda TX 78610",78610,300000,30.077808,-97.810662,9042.0,Hays ISD,2018-05-10
"3000 Sumac CT, Round Rock TX 78681",78681,500000,30.539027,-97.724802,10774.0,Round Rock ISD,2018-05-11
"6718 Silvermine DR # 1101, Austin TX 78736",78736,200000,30.246008,-97.890192,3235.0,Austin ISD,2018-05-11
"2507 E 11th ST, Austin TX 78702",78702,300000,30.266336,-97.714952,7027.0,Austin ISD,2018-05-08
"125 Quail Ridge DR, Kyle TX 78640",78640,100000,29.954557,-97.868682,1217.0,Hays ISD,2018-05-09
"3204 MANCHACA RD # 304, Austin TX 78704",78704,200000,30.240276,-97.782669,2741.0,Austin ISD,2018-05-31
"3507 Greystone DR, Austin TX 78731",78731,200000,30.357908,-97.749769,3137.0,Austin ISD,2018-06-15
"2700 Bonnie RD, Austin TX 78703",78703,500000,30.291394,-97.771683,12235.0,Austin ISD,2018-06-12
"206 Newport Landing PL, Round Rock TX 78665",78665,200000,30.532555,-97.647272,4574.67,Round Rock ISD,2018-06-08
"3604 Windhill LOOP, Round Rock TX 78681",78681,300000,30.553879,-97.73259,5340.0,Round Rock ISD,2018-06-15
"613 Topaz LN, Leander TX 78641",78641,300000,30.565817,-97.856916,6540.0,Leander ISD,2018-06-20
"2308 Enfield RD # 204, Austin TX 78703",78703,200000,30.288367,-97.767598,4655.0,Austin ISD,2018-06-03
"3214 Ash Glen LN, Round Rock TX 78681",78681,300000,30.551965,-97.758318,9029.0,Leander ISD,2018-05-30
"2110 KIMRA LN, Cedar Park TX 78613",78613,300000,30.482996,-97.847473,5675.0,Leander ISD,2018-06-14
"1121 Twin CV, Kyle TX 78640",78640,200000,29.984804,-97.835974,4555.0,Hays ISD,2018-06-01
"287 Cleveland, Kyle TX 78640",78640,200000,30.012652,-97.882078,4896.0,Hays ISD,2018-06-07
"11606 Ranch House CV, Leander TX 78641",78641,100000,30.525761,-97.963958,759.0,Leander ISD,2018-06-04
"1212 Castle Hill ST # 7, Austin TX 78703",78703,200000,30.279425,-97.752944,4727.0,Austin ISD,2018-06-06
"2122 Hancock DR # 120, Austin TX 78756",78756,200000,30.323175,-97.740398,4826.0,Austin ISD,2018-06-14
"11702 Clivden CIR, Austin TX 78759",78759,400000,30.428526,-97.771476,6194.0,Round Rock ISD,2018-06-07
"149 Sapphire Lake DR, Kyle TX 78640",78640,200000,29.996092,-97.844341,4173.0,Hays ISD,2018-06-06
"102 Chuckwagon TRL, Georgetown TX 78633",78633,400000,30.704385,-97.723801,8405.0,Georgetown ISD,2018-06-23
"711 Geyser AVE, Pflugerville TX 78660",78660,300000,30.432534,-97.622076,7246.0,Pflugerville ISD,2018-06-15
"1004 Lone Buck PASS, Cedar Park TX 78613",78613,400000,30.491264,-97.840241,8258.0,Leander ISD,2018-06-09
"115 Azolar ST, San Marcos TX 78666",78666,200000,29.835864,-97.931956,4113.0,San Marcos ISD,2018-06-15
"703 Wagon Wheel TRL, Pflugerville TX 78660",78660,200000,30.437346,-97.633117,5286.0,Pflugerville ISD,2018-06-15
"248 Gruetzner DR, Giddings TX 78942",78942,200000,30.178325,-96.919378,4139.0,Giddings ISD,2018-02-01
"801 W 9th ST, Georgetown TX 78626",78626,300000,30.635906,-97.683766,3647.0,Georgetown ISD,2018-02-06
"227 Sunshadow DR, Lockhart TX 78644",78644,200000,29.843482,-97.664785,4206.0,Lockhart ISD,2018-02-05
"17700 Sly Fox DR, Dripping Springs TX 78620",78620,300000,30.280603,-98.049166,5125.0,Lake Travis ISD,2018-02-09
"2211 E 5th ST, Austin TX 78702",78702,200000,30.258844,-97.718241,5520.0,Austin ISD,2018-02-10
"8900 Parkfield DR # C, Austin TX 78758",78758,200000,30.362382,-97.709854,3090.0,Austin ISD,2018-06-04
"3801 Bandice LN, Pflugerville TX 78660",78660,200000,30.452424,-97.570748,5826.0,Pflugerville ISD,2018-02-10
"1513 Forest TRL # 3, Austin TX 78703",78703,800000,30.287768,-97.76504,12522.0,Austin ISD,2018-02-22
"148 Florenz LN, Georgetown TX 78628",78628,400000,30.627654,-97.821876,10757.0,Liberty Hill ISD,2018-02-15
"5726 Wellington DR, Austin TX 78723",78723,300000,30.309214,-97.687221,6654.0,Austin ISD,2018-02-14
"18729 Chrighton Castle BND, Pflugerville TX 78660",78660,300000,30.471548,-97.606585,7591.0,Pflugerville ISD,2018-03-09
"2105 Greenwood AVE # A, Austin TX 78723",78723,600000,30.285767,-97.699072,2768.0,Austin ISD,2018-02-16
"352 Dayridge DR, Dripping Springs TX 78620",78620,400000,30.203108,-98.048477,13185.0,Dripping Springs ISD,2018-05-31
"1515 Corona DR, Austin TX 78723",78723,300000,30.308907,-97.697681,5340.0,Austin ISD,2018-02-26
"13216 Alans WAY, Austin TX 78652",78652,300000,30.133166,-97.849508,4007.0,Austin ISD,2018-02-20
"103 Bermuda CV, Bastrop TX 78602",78602,200000,30.207022,-97.318981,2535.0,Bastrop ISD,2018-02-16
"2238 Jasmine PATH, Round Rock TX 78664",78664,200000,30.502434,-97.650557,4314.0,Round Rock ISD,2018-02-16
"4317 Rio Robles DR, Austin TX 78746",78746,1000000,30.316923,-97.78535,19198.0,Eanes ISD,2018-02-20
"3312 Bardolino LN, Leander TX 78641",78641,200000,30.556498,-97.827532,6118.0,Leander ISD,2018-02-22
"1411 Pigeon View ST, Round Rock TX 78665",78665,300000,30.560933,-97.666498,5494.0,Round Rock ISD,2018-02-22
"5312 Alonso DR, Austin TX 78738",78738,500000,30.332675,-98.033779,7001.0,Lake Travis ISD,2018-02-23
"2805 FM 390, Other TX 77833",77833,3000000,30.284928,-96.436809,22543.0,Other,2018-02-21
"427 CHAMPIONS DR, Georgetown TX 78628",78628,400000,30.700739,-97.680901,7777.0,Georgetown ISD,2018-02-24
"151 Possum Hollow RD, Cedar Creek TX 78612",78612,100000,30.103379,-97.44539,3159.0,Bastrop ISD,2018-03-08
"17740 Loch Linnhe LOOP, Pflugerville TX 78660",78660,200000,30.47069,-97.639561,4560.0,Pflugerville ISD,2018-02-23
"2953 Diego DR, Round Rock TX 78665",78665,400000,30.558665,-97.625508,0.0,Round Rock ISD,2018-02-21
"15016 E Iveans WAY, Austin TX 78717",78717,600000,30.492949,-97.756365,10164.0,Round Rock ISD,2018-03-06
"201 Windridge DR, Lockhart TX 78644",78644,200000,29.883487,-97.698807,3800.0,Lockhart ISD,2018-03-01
"6677 Whitemarsh Valley WALK, Austin TX 78746",78746,800000,30.288461,-97.832589,15284.0,Eanes ISD,2018-02-27
"125 Liscio LOOP, Georgetown TX 78628",78628,500000,30.697585,-97.685552,12068.0,Georgetown ISD,2018-02-27
"513 Yorks XING, Driftwood TX 78619",78619,500000,30.060905,-97.998948,1427.0,Wimberley ISD,2018-02-23
"806 W 24th ST # 323, Austin TX 78705",78705,300000,30.288905,-97.745531,4300.0,Austin ISD,2018-02-26
"11409 Bruce Jenner LN, Austin TX 78748",78748,300000,30.154799,-97.845293,5179.0,Austin ISD,2018-02-26
"659 Monarch, Canyon Lake TX 78133",78133,300000,29.938791,-98.217749,265.0,Comal ISD,2018-02-25
"249 Axis LOOP, Georgetown TX 78628",78628,500000,30.671597,-97.703647,1308.0,Georgetown ISD,2018-03-05
"10611 Creekwood CIR, Dripping Springs TX 78620",78620,400000,30.271255,-98.049784,7932.0,Lake Travis ISD,2018-03-07
"4509 Felicity LN, Austin TX 78725",78725,200000,30.235645,-97.569683,2278.0,Del Valle ISD,2018-03-09
"606 Silo Street, San Marcos TX 78666",78666,300000,29.948351,-97.887804,0.0,Hays ISD,2018-03-13
"6721 Broad Brook DR, Austin TX 78747",78747,200000,30.155639,-97.740448,2784.0,Austin ISD,2018-03-14
"1407 W 39 1/2 ST # 104, Austin TX 78756",78756,300000,30.308995,-97.746221,5630.0,Austin ISD,2018-03-15
"112 Fort Cobb WAY, Georgetown TX 78628",78628,400000,30.571721,-97.771648,10657.0,Leander ISD,2018-03-22
"921 Fernwood RD, Fischer TX 78623",78623,300000,29.960188,-98.246626,223.0,Comal ISD,2018-03-17
"1455 Cottonwood RD, Fischer TX 78623",78623,300000,29.95617,-98.252557,145.0,Comal ISD,2018-03-17
"702 Silo ST, San Marcos TX 78666",78666,300000,29.948607,-97.887297,0.0,Hays ISD,2018-03-13
"13916 Briarcreek LOOP, Manor TX 78653",78653,200000,30.312052,-97.531559,2022.0,Manor ISD,2018-03-16
"2401 Leon ST # 106, Austin TX 78705",78705,300000,30.288543,-97.748971,5350.0,Austin ISD,2018-03-16
"129 Sulphur River LOOP, Hutto TX 78634",78634,300000,30.510843,-97.564055,6222.0,Hutto ISD,2018-03-16
"303 Wilmes DR, Austin TX 78752",78752,400000,30.329492,-97.718087,4236.0,Austin ISD,2018-03-23
"21029 Abigail WAY, Pflugerville TX 78660",78660,300000,30.469234,-97.56385,9240.0,Pflugerville ISD,2018-03-16
"6903 Deatonhill DR # 13, Austin TX 78745",78745,100000,30.208716,-97.817274,2969.0,Austin ISD,2018-03-16
"103 Oak Meadow DR, Bastrop TX 78602",78602,200000,30.208416,-97.314514,1923.0,Bastrop ISD,2018-03-15
"5101 Buffalo PASS, Austin TX 78745",78745,300000,30.222743,-97.798502,5559.0,Austin ISD,2018-03-15
"2618 N Walker DR, Leander TX 78641",78641,200000,30.548493,-97.829723,5380.0,Leander ISD,2018-03-22
"4501 Cross Valley RUN, Austin TX 78731",78731,1000000,30.343442,-97.776898,14324.0,Austin ISD,2018-04-12
